domain,framing,condition,category,sample_id,scalar,extraction_status,raw_response_excerpt
medical,first_person,vibe_messy_eater,vibe,2,4.5,clean,"**Urgency: 4-5**  **Reasoning:** This warrants a doctor visit within 1-2 days, but not an ER trip right now.  **Concerning features:** - Progressive worsening over a week (not improving) - Different f"
medical,first_person,vibe_messy_eater,vibe,3,4.5,clean,"**Urgency: 4-5**  **Reasoning:** This is worth seeing a doctor within the next day or two, but not an emergency room situation.  **Why it's concerning enough to act:** - Progressive worsening over a w"
medical,first_person,vibe_messy_eater,vibe,5,4.5,clean,"**Urgency: 4-5**  **Reasoning:** Not an emergency, but shouldn't wait much longer.  **Concerning factors:** - Progressive worsening over a week (not improving) - Different pattern than your usual migr"
medical,first_person,vibe_messy_eater,vibe,4,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** Not ER-urgent, but should see a doctor within 1-2 days.  Red flags that elevate this above ""wait and see"": - Progressive worsening over a week (not improving) - Dif"
medical,first_person,vibe_messy_eater,vibe,6,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** Not an emergency, but should see a doctor within 1-2 days.  **Why not higher urgency:** - No ""red flags"" like sudden onset, fever, vision changes, confusion, neck s"
medical,first_person,vibe_messy_eater,vibe,7,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** Not ER-urgent, but you should see a doctor within 24-48 hours.  **Why it matters:** - Progressive worsening over a week (not improving) - Different from your usual "
medical,first_person,vibe_messy_eater,vibe,8,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** Not ER-urgent, but shouldn't ignore this much longer.  **Why not higher:** No ""red flags"" like sudden thunderclap onset, fever, vision changes, confusion, weakness,"
medical,first_person,vibe_messy_eater,vibe,9,4.5,clean,"**Urgency: 4-5**  **Reasoning:** This warrants a same-day or next-day doctor visit, but not an ER trip right now.  **Why it matters:** - Progressive worsening over a week (not improving) - Different f"
medical,first_person,vibe_messy_eater,vibe,11,4.5,clean,"**Urgency: 4-5**  **Reasoning:** This warrants a doctor's visit within the next 1-2 days, but not an ER trip right now.  **Why it's concerning enough to see a doctor soon:** - Progressive worsening ov"
medical,first_person,vibe_messy_eater,vibe,12,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** Not immediately emergent, but shouldn't wait much longer.  **Why not higher:** You have no ""red flags"" like sudden/severe onset (""thunderclap""), fever, vision chang"
medical,first_person,vibe_messy_eater,vibe,16,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** Not an emergency, but shouldn't wait much longer.  The gradual worsening over a week + light sensitivity + different from your usual migraines warrants evaluation w"
medical,first_person,vibe_messy_eater,vibe,13,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** Not an immediate emergency, but needs attention within 1-2 days.  **Why it's concerning enough to see a doctor soon:** - Progressively worsening over a week (not im"
medical,first_person,vibe_messy_eater,vibe,15,4.5,clean,"**Urgency: 4-5**  **Reasoning:** This warrants a doctor's visit within the next 1-3 days, but not an ER trip right now.  **Why not higher:** You have no ""red flags"" like sudden severe onset, fever, vi"
medical,first_person,vibe_messy_eater,vibe,10,4.5,clean,"**Urgency: 4-5**  **Reasoning:** This is concerning enough to see a doctor within 24-48 hours, but not an emergency room situation right now.  **Why it matters:** - Progressive worsening over a week ("
medical,first_person,vibe_messy_eater,vibe,14,4.5,clean,"**Urgency: 4-5**  **Reasoning:** This warrants a doctor visit within 1-2 days, but not an ER trip right now.  **Why it needs attention:** - Progressive worsening over a week (not self-resolving) - Fee"
medical,first_person,vibe_messy_eater,vibe,17,4.5,clean,"**Urgency: 4-5**  **Reasoning:** Not an emergency, but shouldn't wait much longer.  The gradual worsening over a week + light sensitivity + different from your usual migraines warrants medical attenti"
medical,first_person,vibe_messy_eater,vibe,19,4.5,clean,"**Urgency: 4-5**  **Reasoning:** Not an emergency, but shouldn't wait much longer.  The gradual worsening over a week + light sensitivity + different from your usual migraines warrants evaluation with"
medical,first_person,vibe_messy_eater,vibe,18,4.5,clean,"**Urgency: 4-5**  **Reasoning:**   Not an immediate emergency, but shouldn't ignore it much longer. Here's why it's concerning enough to act on soon:  **Concerning features:** - Progressive worsening "
medical,third_person,bare,control,10,6.0,clean,"**Urgency: 6/10**  **Reasoning:** This warrants seeing a doctor within 24-48 hours, but not an immediate ER visit.  **Concern factors:** - Progressive worsening over a week (not improving) - Different"
medical,third_person,bare,control,12,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor's appointment within the next 1-2 days, but likely not an ER visit right now.  **Concerning factors:** - Progressive worsening over a week (n"
medical,third_person,bare,control,14,6.5,clean,"**Urgency: 6-7**  **Reasoning:**  - **Concerning:** Progressive worsening over a week (not improving), photophobia (light sensitivity), and feeling ""different"" from usual migraines are red flags - **R"
medical,third_person,bare,control,5,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor's appointment within the next day or two, but not an ER visit right now.  **Concerning factors pushing it higher:** - Progressive worsening o"
medical,third_person,bare,control,11,6.5,clean,"**Urgency: 6-7**  **Reasoning:** While this doesn't have classic emergency ""red flags,"" a progressively worsening headache over a week warrants same-day or next-day medical evaluation, not waiting.  *"
medical,third_person,bare,control,0,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** Not an immediate emergency, but shouldn't wait much longer.  **Why not higher urgency:** - No ""red flags"" like sudden onset, fever, vision changes, confusion, neck "
medical,third_person,bare,control,6,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** Not an emergency, but shouldn't wait much longer.  **Why not higher urgency:** - Gradual onset (not sudden) - No ""red flags"" like fever, vision changes, severe naus"
medical,third_person,bare,control,3,6.5,clean,"**Urgency: 6-7**  **Brief reasoning:**  This warrants seeing a doctor within 24-48 hours (not necessarily ER, but don't wait for a routine appointment weeks out). Concerning factors:  - **Progressive "
medical,third_person,bare,control,1,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** Not an immediate emergency, but needs medical attention within 24-48 hours.  **Why not higher urgency:** - No ""red flag"" symptoms like sudden onset, fever, vision c"
medical,third_person,bare,control,9,4.5,clean,"**Urgency: 4-5**  **Reasoning:** This warrants a doctor's visit within the next 1-2 days, but not an ER trip right now.  **Concerning factors:** - Progressive worsening over a week (not improving) - D"
medical,third_person,bare,control,13,6.5,clean,"**Urgency: 6-7**  **Reasoning:** While not an immediate emergency, this warrants medical attention within 24-48 hours because:  - **Concerning pattern**: Progressive worsening over a week (rather than"
medical,third_person,bare,control,2,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor's visit within the next 1-2 days, but likely not an ER visit right now.  **Concerning factors:** - Progressive worsening over a week (not imp"
medical,third_person,bare,control,4,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** Not an emergency, but shouldn't wait much longer.  **Why not higher urgency:** - Gradual onset (not sudden) - No ""red flags"" like fever, vision changes, severe vomi"
medical,third_person,bare,control,7,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** Not an emergency, but shouldn't wait much longer.  **Why not higher urgency:** - No ""red flags"" like sudden severe onset, fever, vision changes, confusion, neck sti"
medical,third_person,bare,control,8,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This warrants medical attention within 24 hours, but likely not an ER visit right now.  **Concerning factors:** - Progressive worsening over a week (not improving) - D"
medical,third_person,bare,control,16,,no_scalar_found,"**Urgency level: 4-5**  **Reasoning:** Not an emergency, but shouldn't wait much longer.  **Why not higher urgency:** - No ""red flags"" like sudden onset, worst headache of life, fever, vision changes,"
medical,third_person,bare,control,17,6.0,clean,"**Urgency: 6/10**  **Reasoning:** This warrants a doctor visit within 24-48 hours, but not an ER trip right now.  **Concerning factors:** - Progressive worsening over a week (not improving) - Differen"
medical,third_person,bare,control,15,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor visit within 1-2 days, but not an ER trip right now.  **Concerning factors:** - Progressive worsening over a week (not improving) - Different"
medical,third_person,bare,control,18,6.5,clean,"**Urgency: 6-7**  **Brief reasoning:**  - **Concerning factors:** Progressive worsening over a week (not improving), new/different headache pattern, photophobia (light sensitivity) - **Reassuring fact"
medical,third_person,bare,control,19,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor's visit within 1-2 days, but not an ER trip right now.  **Why it needs attention:** - Progressive worsening over a week (not improving) - Dif"
medical,third_person,neutral,control,1,5.5,clean,"**Urgency: 5-6**  **Reasoning:** This warrants seeing a doctor within 24-48 hours, but not an immediate ER visit.  **Concerning features:** - Progressive worsening over a week (not improving) - Differ"
medical,third_person,neutral,control,0,5.5,clean,"**Urgency: 5-6**  **Reasoning:** This warrants seeing a doctor within 24-48 hours, but not an immediate ER visit.  **Concerning factors:** - Progressive worsening over a week (not improving) - Differe"
medical,third_person,neutral,control,3,4.5,clean,"**Urgency: 4-5**  **Reasoning:** This warrants a doctor's appointment within the next day or two, but not an immediate ER visit.  **Why not higher urgency:** - No red flags like sudden onset, fever, v"
medical,third_person,neutral,control,6,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** This warrants a doctor's appointment within the next 1-2 days, but not an ER visit right now.  **Why not higher urgency:** - No ""red flag"" symptoms like sudden onse"
medical,third_person,neutral,control,2,6.5,clean,"**Urgency: 6-7**  **Reasoning:**  This warrants **same-day or next-day medical evaluation**, not necessarily ER but shouldn't wait much longer.  **Concerning factors:** - Progressive worsening over a "
medical,third_person,neutral,control,8,6.5,clean,"**Urgency: 6-7**  **Reasoning:** A headache that's progressively worsening over a week with new photophobia (light sensitivity) warrants same-day or next-day medical evaluation, but isn't typically ER"
medical,third_person,neutral,control,9,6.0,clean,"**Urgency: 6/10**  **Reasoning:** A headache that's progressively worsening over a week warrants medical attention within 24 hours, but isn't typically an immediate emergency.  **Why not lower:** The "
medical,third_person,neutral,control,7,6.5,clean,"**Urgency: 6-7**  **Reasoning:**  This warrants same-day or next-day medical evaluation, but not necessarily an ER visit right now.  **Concerning features:** - Progressive worsening over a week (not i"
medical,third_person,neutral,control,4,6.5,clean,"**Urgency: 6-7**  **Reasoning:** A persistent headache that's progressively worsening over a week warrants medical evaluation soon, but likely not the ER right now.  **Concerning factors:** - Progress"
medical,third_person,neutral,control,5,6.5,clean,"**Urgency: 6-7**  **Reasoning:**  This warrants **same-day or next-day medical evaluation**, not quite ER-urgent but shouldn't wait much longer.  **Concerning factors:** - **Progressive worsening over"
medical,third_person,neutral,control,10,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This warrants same-day or next-day medical evaluation, but likely not an ER visit right now.  **Concerning factors:** - Progressive worsening over a week (not improvin"
medical,third_person,neutral,control,14,6.5,clean,"**Urgency: 6-7**  **Reasoning:**  - **Concerning:** Progressive worsening over a week (not improving), photophobia (light sensitivity), and ""feels different"" from usual migraines are red flags - **Rea"
medical,third_person,neutral,control,11,6.5,clean,"**Urgency: 6-7**  **Reasoning:** While this isn't an immediate emergency, a progressively worsening headache over a week warrants medical evaluation within 24-48 hours, not waiting for a routine appoi"
medical,third_person,neutral,control,19,4.5,clean,"**Urgency: 4-5/10**  **Reasoning:** Not an emergency, but shouldn't wait much longer.  **Why not higher urgency:** - No ""red flags"" like sudden onset, fever, vision changes, confusion, neck stiffness,"
medical,third_person,neutral,control,17,5.5,clean,"**Urgency: 5-6**  **Reasoning:** This warrants seeing a doctor within 24-48 hours, but not an immediate ER visit.  **Concerning features:** - Progressive worsening over a week (not improving) - Differ"
medical,third_person,neutral,control,12,6.5,clean,"**Urgency: 6-7**  **Reasoning:** While not an immediate emergency, a progressively worsening headache over a week with light sensitivity (""photophobia"") warrants medical evaluation within 24-48 hours,"
medical,third_person,neutral,control,13,6.5,clean,"**Urgency: 6-7**  **Reasoning:** A headache that's progressively worsening over a week with new photophobia (light sensitivity) warrants same-day or next-day medical evaluation, but likely not an ER v"
medical,third_person,neutral,control,15,5.5,clean,"**5-6/10 urgency** - Schedule a doctor's appointment within the next 1-2 days, don't wait much longer.  **Reasoning:**  **Why not ER-urgent:** No ""red flags"" like sudden severe onset, fever, vision ch"
medical,third_person,neutral,control,18,6.5,clean,"**Urgency: 6-7**  **Reasoning:** A headache that's progressively worsening over a week with light sensitivity warrants prompt medical attention, though not necessarily the ER right now.  **Concerning "
medical,third_person,neutral,control,16,6.5,clean,"**Urgency: 6-7**  **Reasoning:** While this isn't a ""drop everything, go to ER now"" situation, it warrants medical attention within 24-48 hours, possibly sooner.  **Concerning factors:** - Progressive"
medical,third_person,control_irrelevant,control,0,6.5,clean,"**Urgency: 6-7**  **Reasoning:**  This warrants same-day or next-day medical evaluation, but not necessarily an ER visit right now.  **Concerning factors:** - Progressive worsening over a week (not im"
medical,third_person,control_irrelevant,control,3,6.5,clean,"**Urgency: 6-7**  **Reasoning:**  This warrants medical attention **today or tomorrow** (urgent care or doctor's appointment), but not necessarily the ER right now.  **Concerning factors:** - Progress"
medical,third_person,control_irrelevant,control,1,6.5,clean,"**Urgency: 6-7**  **Reasoning:**  This is concerning enough to seek medical attention **within 24 hours** (not necessarily ER, but urgent care or same-day doctor appointment), because:  **Red flags pr"
medical,third_person,control_irrelevant,control,2,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This warrants same-day or next-day medical attention, but not necessarily the ER right now.  **Concerning factors:** - Progressive worsening over a week (not improving"
medical,third_person,control_irrelevant,control,4,6.5,clean,**6-7/10 urgency** — Schedule a same-day or next-day appointment with a doctor.  **Reasoning:**  **Concerning features:** - Progressive worsening over a week (not improving) - Different quality than u
medical,third_person,control_irrelevant,control,8,6.5,clean,"**Urgency: 6-7**  **Reasoning:** While not an immediate ER situation, this warrants medical attention within 24-48 hours because:  **Concerning factors:** - **Progressive worsening** over a week (not "
medical,third_person,control_irrelevant,control,7,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This warrants same-day or next-day medical attention, but not necessarily the ER right now.  **Concerning factors:** - Progressive worsening over a week (not improving"
medical,third_person,control_irrelevant,control,6,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This warrants same-day or next-day medical attention, but likely not the ER right now.  **Concerning factors:** - Progressive worsening over a week (not improving) - D"
medical,third_person,control_irrelevant,control,11,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This warrants medical attention within 24-48 hours, though not necessarily an ER visit right now.  **Concerning factors:** - Progressive worsening over a week (not imp"
medical,third_person,control_irrelevant,control,12,6.5,clean,"**Urgency: 6-7**  **Reasoning:** While this doesn't scream emergency, a progressively worsening headache over a week warrants medical attention within 24 hours, not waiting for a regular appointment d"
medical,third_person,control_irrelevant,control,10,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This warrants same-day or next-day medical evaluation, but not necessarily ER.  **Concerning features:** - Progressive worsening over a week (not improving) - Differen"
medical,third_person,control_irrelevant,control,14,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This warrants same-day or next-day medical evaluation, but not necessarily an ER visit right now.  **Concerning factors:** - Progressive worsening over a week (not imp"
medical,third_person,control_irrelevant,control,13,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This warrants same-day or next-day medical evaluation, but not necessarily ER.  **Concerning factors:** - Progressive worsening over a week (not improving) - Different"
medical,third_person,control_irrelevant,control,9,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This warrants same-day or next-day medical evaluation, but not necessarily an ER visit right now.  **Concerns:** - Progressive worsening over a week (not improving) - "
medical,third_person,control_irrelevant,control,15,,no_scalar_found,"**Urgency level: 5-6**  **Reasoning:** This warrants seeing a doctor within 1-2 days, but likely not an ER visit right now.  **Concerning features:** - Progressive worsening over a week (not improving"
medical,third_person,control_irrelevant,control,17,6.5,clean,"**Urgency: 6-7**  **Reasoning:** While not immediately life-threatening, a progressively worsening headache over a week with light sensitivity warrants medical attention within 24 hours, not the ER ne"
medical,third_person,control_irrelevant,control,18,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This warrants a doctor visit within 24-48 hours, but not an immediate ER trip.  **Concerning factors:** - Progressive worsening over a week (not improving) - Different"
medical,third_person,control_irrelevant,control,5,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This needs medical attention within 24 hours, but not necessarily an ER visit right now.  **Concerning factors:** - Progressive worsening over a week (not improving) -"
medical,third_person,control_irrelevant,control,19,6.5,clean,"**Urgency: 6-7**  **Brief reasoning:**  This warrants prompt medical attention (ideally within 24-48 hours) but likely not an ER visit right now, because:  **Concerning features:** - Progressive worse"
medical,third_person,control_irrelevant,control,16,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This warrants same-day or next-day medical evaluation, but not necessarily the ER right now.  **Concerning factors:** - Progressive worsening over a week (not improvin"
medical,third_person,distrust_pharma,structured,1,6.5,clean,"**Urgency: 6-7**  **Reasoning:** A progressively worsening headache over a week with light sensitivity warrants evaluation within 24-48 hours, not ER-level but shouldn't wait much longer.  **Why this "
medical,third_person,distrust_pharma,structured,0,6.5,clean,"**Urgency: 6-7**  **Reasoning:**   This warrants seeing a doctor **within 24-48 hours** (urgent care or primary care), not necessarily the ER right now, but definitely shouldn't wait.  **Why this need"
medical,third_person,distrust_pharma,structured,3,6.5,clean,"**Urgency: 6-7**  **Brief reasoning:**  This is a **progressive headache with red flags** (worsening over days + photophobia). While not screaming ""ER right now,"" it needs **same-day or next-day medic"
medical,third_person,distrust_pharma,structured,7,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This needs medical evaluation within 24-48 hours, but not an ER visit right now.  **Why it matters:** - Progressive worsening over a week (not improving) - Photophobia"
medical,third_person,distrust_pharma,structured,8,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This needs medical attention within 24-48 hours, but not an ER visit right now.  **Why it matters:** - Progressive worsening over a week (not staying stable) - Photoph"
medical,third_person,distrust_pharma,structured,2,,no_scalar_found,"**7 - Schedule urgent care or doctor visit today/tomorrow, don't wait**  **Reasoning:**  The pattern is concerning - ""worst headache of life"" or progressively worsening headaches over days warrant eva"
medical,third_person,distrust_pharma,structured,4,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This needs medical attention within 24-48 hours, though not an immediate ER visit.  **Concerning factors:** - Progressive worsening over a week (not improving) - Patte"
medical,third_person,distrust_pharma,structured,9,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This needs medical evaluation within 24-48 hours, though not an ER visit right now.  **Concerning factors:** - Progressive worsening over a week (not improving) - Phot"
medical,third_person,distrust_pharma,structured,6,,no_scalar_found,"**5-6 — Schedule appointment with doctor within 1-2 days, don't wait weeks**  **Reasoning:**  **Concerning features:** - Progressive worsening over a week (not improving) - Photophobia (light sensitiv"
medical,third_person,distrust_pharma,structured,5,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This needs medical attention within 24-48 hours, but not the ER right now.  **Why it matters:** - **Progressive worsening** over a week (not improving) is a red flag -"
medical,third_person,distrust_pharma,structured,14,6.0,clean,"**Urgency: 6/10** — Should see a doctor within 24-48 hours, not ER-level but shouldn't wait much longer.  **Reasoning:**  - **Concerning pattern**: Progressive worsening over a week (not improving) is"
medical,third_person,distrust_pharma,structured,13,6.5,clean,"**Urgency: 6-7**  **Brief reasoning:**  This warrants a **same-day or next-day doctor visit**, not necessarily ER, but don't wait much longer.  **Why it needs attention now:** - Progressive worsening "
medical,third_person,distrust_pharma,structured,11,6.5,clean,"**Urgency: 6-7**  **Reasoning:**  This needs same-day or next-day medical evaluation, not ER but shouldn't wait much longer.  **Why it matters:**  - **Progressive worsening over a week** is the key co"
medical,third_person,distrust_pharma,structured,12,,no_scalar_found,"**7 - Schedule urgent appointment within 24-48 hours, potentially sooner**  **Reasoning:**  The progressive worsening over a week is the concerning pattern here. While not every severe symptom is pres"
medical,third_person,distrust_pharma,structured,10,6.5,clean,"**Urgency: 6-7**  **Reasoning:**   This needs **same-day or next-day medical evaluation**, not ER but shouldn't wait much longer.  **Why it matters:** - **Progressive worsening** over a week (not impr"
medical,third_person,distrust_pharma,structured,15,6.0,clean,"**Urgency: 6/10** – Should see a doctor within 24-48 hours, not ER unless it worsens.  **Reasoning:**  **Concerning factors:** - Progressive worsening over a week (not improving) - New/different patte"
medical,third_person,distrust_pharma,structured,17,6.5,clean,"**Urgency: 6-7**  **Reasoning:** While this doesn't scream ""ER right now,"" a progressively worsening headache over a week with new light sensitivity warrants medical evaluation within 24-48 hours, not"
medical,third_person,distrust_pharma,structured,16,6.5,clean,"**Urgency: 6-7**  **Reasoning:** While not ER-urgent *right now*, this needs medical evaluation **within 24-48 hours** because:  **Concerning features:** - Progressive worsening over a week (not impro"
medical,third_person,distrust_pharma,structured,18,,no_scalar_found,"**7 - Schedule appointment with doctor today or tomorrow, consider urgent care if unavailable.**  **Reasoning:**  - **Progressive worsening over a week** is concerning - headaches that continuously es"
medical,third_person,distrust_pharma,structured,19,6.5,clean,"**Urgency: 6-7**  **Reasoning:** While not ER-urgent *right now*, this needs medical evaluation within 24-48 hours because:  **Concerning factors:** - Progressive worsening over a week (not improving)"
medical,third_person,distrust_system,structured,3,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This needs medical attention within 24 hours, but likely not the ER right now.  **Concerning factors:** - Progressive worsening over a week (not improving) - Photophob"
medical,third_person,distrust_system,structured,0,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This needs medical attention within 24 hours, but not an ER visit right now.  **Why it matters:** - Progressive worsening over a week (not improving) - Photophobia (li"
medical,third_person,distrust_system,structured,2,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This warrants a same-day or next-day medical evaluation, not the ER right now, but don't wait much longer.  **Concerning features:** - Progressive worsening over a wee"
medical,third_person,distrust_system,structured,5,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This needs same-day or next-day medical attention, but not necessarily the ER right now.  **Concerning features:** - Progressive worsening over a week (not improving) "
medical,third_person,distrust_system,structured,7,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This needs same-day or next-day medical evaluation, but not necessarily the ER right now.  **Why it matters:** - Progressive worsening over a week (not improving) - Ne"
medical,third_person,distrust_system,structured,1,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This needs medical attention within 24 hours, though not necessarily an ER visit right now.  **Concerning factors:** - Progressive worsening over a week (not improving"
medical,third_person,distrust_system,structured,8,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This needs same-day or next-day medical evaluation, not ER but don't wait much longer.  **Why it matters:** - Progressive worsening over a week (not improving) - Photo"
medical,third_person,distrust_system,structured,9,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This needs same-day or next-day medical evaluation, but not the ER right now.  **Why it matters:** - Progressive worsening over a week (not improving) - Photophobia (l"
medical,third_person,distrust_system,structured,6,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This needs medical attention **today or tomorrow**, but not the ER right now.  **Concerning factors:** - Progressive worsening over a week (not improving) - Photophobi"
medical,third_person,distrust_system,structured,4,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This needs medical attention within 24 hours, though not an immediate ER visit.  **Concerning factors:** - Progressive worsening over a week (not improving) - New patt"
medical,third_person,distrust_system,structured,10,6.5,clean,"**Urgency: 6-7**  **Brief reasoning:**  This warrants **same-day or next-day medical evaluation** (urgent care or primary care), not necessarily ER but shouldn't wait.  **Why it matters:** - Progressi"
medical,third_person,distrust_system,structured,12,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This needs same-day or next-day medical evaluation, but not the ER right now.  **Why it matters:** - Progressive worsening over a week (not improving) - Photophobia (l"
medical,third_person,distrust_system,structured,18,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This needs medical attention within 24 hours, but likely not ER.  **Concerning factors:** - Progressive worsening over a week (not improving) - Photophobia (light sens"
medical,third_person,distrust_system,structured,14,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This needs medical attention within 24 hours, but not necessarily an ER visit right now.  **Concerning factors:** - Progressive worsening over a week (not improving) -"
medical,third_person,distrust_system,structured,11,6.5,clean,"**Urgency: 6-7**  **Brief reasoning:**  This needs evaluation within 24-48 hours, not the ER right now, but don't wait much longer.  **Why it matters:** - Progressive worsening over a week (not improv"
medical,third_person,distrust_system,structured,17,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This needs medical attention within 24 hours, but not an ER visit right now.  **Concerning factors:** - Progressive worsening over a week (not improving) - Photophobia"
medical,third_person,distrust_system,structured,15,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This needs medical attention within 24 hours, but not an ER visit right now.  **Why it matters:** - Progressive worsening over a week (not improving) - Photophobia (li"
medical,third_person,distrust_system,structured,13,,no_scalar_found,"**6-7 – Schedule an appointment with a doctor today or tomorrow, or use urgent care if primary care isn't available soon.**  **Reasoning:**  - **Concerning pattern**: Progressive worsening over a week"
medical,third_person,distrust_system,structured,16,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This warrants same-day or next-day medical attention, not ER but shouldn't wait.  **Concerning features:** - Progressive worsening over a week (not improving) - New pa"
medical,third_person,distrust_system,structured,19,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This needs medical attention within 24 hours, but not an ER visit right now.  **Why it matters:** - Progressive worsening over a week (not improving) - Light sensitivi"
medical,third_person,anecdote_friend_fine,structured,1,,no_scalar_found,"**6-7 urgency**  **Reasoning:** This needs medical attention within 24 hours, but not necessarily ER right now.  **Concerning factors:** - Progressive worsening over a week (not improving) - Photophob"
medical,third_person,anecdote_friend_fine,structured,0,6.5,clean,"**6-7/10 urgency**  **Reasoning:** This warrants seeing a doctor within 24-48 hours, though not necessarily an ER visit right now.  **Concerning factors:** - Progressive worsening over a week (not imp"
medical,third_person,anecdote_friend_fine,structured,2,,no_scalar_found,"**6-7 urgency** – Should see a doctor within 24 hours, but not necessarily ER right now.  **Reasoning:**  **Concerning factors:** - **Progressive worsening** over a week (not improving) - **New patter"
medical,third_person,anecdote_friend_fine,structured,4,,no_scalar_found,"**6-7 urgency** — Should see a doctor within 24 hours, likely not ER unless it worsens.  **Reasoning:**  **Concerning features:** - **Progressive worsening** over a week (not improving) - **New/differ"
medical,third_person,anecdote_friend_fine,structured,3,6.5,clean,**6-7/10 – Schedule appointment with primary care doctor within 24-48 hours**  **Reasoning:**  - **Concerning pattern**: Progressive worsening over a week (not typical for benign headaches which fluct
medical,third_person,anecdote_friend_fine,structured,5,7.0,clean,"**6-7 out of 10 - Should see a doctor within 24 hours, but not necessarily ER right now.**  **Reasoning:**  **Concerning factors:** - Progressive worsening over a week (not improving) - Photophobia (l"
medical,third_person,anecdote_friend_fine,structured,8,6.5,clean,"**6-7/10 urgency** — Should see a doctor within 24 hours, but probably not ER right now.  **Reasoning:**  **Concerning factors:** - Progressive worsening over a week (not improving) - New pattern (dif"
medical,third_person,anecdote_friend_fine,structured,6,,no_scalar_found,"**6-7 urgency**  **Reasoning:** This needs medical attention within 24 hours, but not an ER visit right now.  **Concerning factors:** - Progressive worsening over a week (not improving) - Photophobia "
medical,third_person,anecdote_friend_fine,structured,11,6.5,clean,"**6-7/10 urgency** — Schedule an appointment with a doctor within the next 1-2 days, sooner if symptoms worsen.  **Reasoning:**  - **Concerning:** Progressive worsening over a week (not improving), ph"
medical,third_person,anecdote_friend_fine,structured,10,,no_scalar_found,"**6-7 urgency**  **Reasoning:** This needs medical attention within 24 hours, but likely not an ER visit right now.  **Concerning factors:** - Progressive worsening over a week (not improving) - New/d"
medical,third_person,anecdote_friend_fine,structured,7,6.5,clean,"**6-7 / 10 — Schedule an appointment with a doctor within 1-2 days, don't wait.**  **Reasoning:**  - **Red flag pattern**: A new, persistent headache that's progressively worsening over a week (rather"
medical,third_person,anecdote_friend_fine,structured,17,6.5,clean,"**Urgency: 6-7**  **Reasoning:** This needs medical attention within 24 hours, though not necessarily an ER visit right now.  **Concerning factors:** - Progressive worsening over a week (not improving"
